SeniorCitizen,tenure,MonthlyCharges,TotalCharges,Churn,gender_Male,Partner_Yes,Dependents_Yes,PhoneService_Yes,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaperlessBilling_Yes,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check
0,-0.22294054379630893,1.002702183353972,0.07755127218360594,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
1,-1.2827281667186554,0.19949225757438172,-0.9775979469432178,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0.10314795556441304,0.7017063312502334,0.36323169901204355,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,1,0,1,1,0,0
0,-1.1604449794583847,0.30093284861486863,-0.8849519896673751,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
0,-0.9974007297780236,-0.645291680926719,-0.8272026762987664,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,-0.9158786049378431,-1.4917385799366805,-0.9212383229337467,0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0
0,-1.2419671042985652,-0.5205696427621863,-0.9631054721979253,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,1.0406523912264887,1.4832977704146377,1.7019437230867143,1,0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,1,0,0,0
0,0.755324954285857,0.6119064637717698,0.7952927383363128,0,1,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,0,0
0,0.5515196421854057,-1.516682987569587,-0.6275947554918377,0,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1
0,-1.2827281667186554,-1.5033793034987035,-1.0001859136695184,0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0
0,0.5515196421854057,0.2643477174199388,0.424686850671686,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.7145638918657667,1.4899496124500797,1.3760284805270535,0,0,1,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0
0,0.8368470791260375,0.004925878037711009,0.4751568388257641,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0
0,1.1629355784867594,1.637953097738658,2.1376444250182485,0,1,1,0,1,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0
0,-1.1196839170382944,-1.4701200933214948,-0.9675833601329241,0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0
0,0.592280704605496,0.7349655414274421,0.817108655418648,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,1,0,0,0
0,0.8776081415461278,0.9943873808096698,1.2507137940308481,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0
0,-0.5490290431570309,-1.3138018054886138,-0.759107897701022,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
0,-0.2637016062163992,1.350260929705803,0.18905729933345944,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,1,0
0,1.5297851402675717,-1.3121388449797535,-0.22266574651263676,0,1,1,1,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1
0,-0.6305511679972114,1.2538092201918976,-0.2401140684662538,0,1,1,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0
0,-0.1006573565360382,1.1756500762754574,0.30751177327900114,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0
0,-1.2827281667186554,-1.3587017392278458,-0.998266818840233,0,0,0,1,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1
0,-0.5490290431570309,-1.3054870029443117,-0.7944898299558915,0,0,1,1,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1
0,-0.2637016062163992,0.28762916454398496,-0.1681149245261703,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,1,1,0,0
0,-0.46750691831685043,0.30592173014144963,-0.31811314106801086,1,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0.7145638918657667,1.1107946164299003,1.1346637032622269,0,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,1,0
0,1.4482630154273912,-0.34762174984070127,0.6339123041862974,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,1,0,1,0
0,-1.201206041878475,1.2205500100146889,-0.8772314932277215,1,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0
0,-0.9566396673579334,1.2721017857893624,-0.5807203128225126,0,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0
0,0.755324954285857,-1.0194577954203168,-0.2226878050738929,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0,-0.9566396673579334,-0.7018323382279739,-0.8298717622107609,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1,0.3477143300849545,1.5664457958576596,0.9918124605673799,1,1,1,1,1,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,1,0,1,0,1,0
0,-0.4267458558967602,1.1906167208552014,0.05699269309287116,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0
0,-0.46750691831685043,-0.29606997406602764,-0.4983977622145495,1,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,1,0,1,0
0,1.570546202687662,1.7028085575842151,2.6517633122154067,0,1,1,1,1,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0
0,-1.2827281667186554,-0.6353139178735565,-0.9886713446938066,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,-0.2637016062163992,0.5703324510502589,-0.08985114918933945,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,1,1,0,0
0,1.570546202687662,0.009914759564292502,1.0565984549767016,0,1,1,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0,-1.1604449794583847,-0.6669101675419048,-0.9311205583765034,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
0,-0.8343564800976626,0.4971621886603997,-0.5671542976499785,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,-0.5897901055771212,0.7981580407641383,-0.30529711697818596,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0
0,-1.201206041878475,0.33585501930093764,-0.9151501600270484,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1,1.6113072651077522,1.3968238239538948,2.378193035516597,0,0,1,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0
0,-0.8751175425177529,0.33585501930093764,-0.6490797941553308,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,-1.2827281667186554,0.508802912222423,-0.9734950545495732,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
0,-0.7935954176775724,-1.5150200270607266,-0.8943048196399839,0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0
0,1.6113072651077522,1.476645928379196,2.568955473259809,1,0,1,0,1,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,1,0,1,0,1,0
0,0.38847539250504476,-0.29108109253944636,0.04415461044179014,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
0,-0.6305511679972114,-1.501716342989843,-0.8587023017725529,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0
1,-1.0381617921981139,-0.4507253013900483,-0.8238497749878312,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0,1.4482630154273912,1.787619543536097,2.5161252190513226,0,0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1
0,0.9591302663863083,-1.3537128577012645,-0.3902225778143751,0,1,1,1,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0
0,0.22543114282468377,-1.481760816883518,-0.6782632706972213,0,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1
0,1.6113072651077522,1.6845159919867503,2.7080788191023655,0,0,1,1,1,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,1,0
0,0.6330417670255862,-1.3237795685417766,-0.4920228380115213,0,0,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0
1,0.7960860167059473,1.4716570468526144,1.4828580926906023,0,0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0
0,0.10314795556441304,-1.5033793034987035,-0.6961527638759614,0,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1
0,1.407501953007301,1.5448273092424738,2.3295759665080364,0,1,1,0,1,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0
0,-1.2827281667186554,-1.1624723991823145,-0.995663908612007,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0.8368470791260375,0.5237695568021665,0.9094016757143926,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1
0,0.06238689314432279,-1.4651312117949136,-0.7283141461874324,0,1,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1
0,-1.201206041878475,-0.9861985852431081,-0.9607893232660292,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0,-1.2827281667186554,0.46390297848319095,-0.9740906357034893,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0,-0.5490290431570309,0.8347431719590681,-0.2666284590961497,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1
1,1.1221745160666692,1.7028085575842151,2.046652859836617,0,0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0
0,-0.8751175425177529,-1.5067052245164245,-0.9104075693569755,0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0
0,0.592280704605496,1.3818571793741514,1.253449055626611,1,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0
0,-0.5897901055771212,-0.5139178007267448,-0.6229183405055333,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,1.1221745160666692,1.6762011894424482,1.9727787381897612,0,0,1,1,1,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0
0,1.6113072651077522,-1.3320943710860789,-0.18196770099503445,0,1,1,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0
0,0.26619220524477405,-1.4950645009544015,-0.6598223134870772,0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1
0,1.081413453646579,0.5453880434173524,1.0379369121539959,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0
0,-1.2419671042985652,0.16955896841489418,-0.9453703889479781,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,-1.2827281667186554,0.14128863976426648,-0.9783699965871832,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,-0.5082679807369407,0.8430579745033704,-0.2250921882508136,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0
0,-1.0789228546182041,0.9544763285970193,-0.7722106830871769,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
0,1.570546202687662,0.7166729758299774,1.7140538732163422,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,1,0,0
0,-0.34522373105657966,0.04816285126808222,-0.32087046122503,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1,1.407501953007301,0.9910614597919492,1.6730249492798976,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0
0,-1.2827281667186554,0.5320843593464687,-0.9731862346919872,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
0,0.6330417670255862,0.5719954115591193,0.7690430504414907,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1
0,0.18467008040459354,0.2410662702958926,0.16395465662395728,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1
0,-0.8751175425177529,-1.0028281903317124,-0.8396437048472367,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0,-1.201206041878475,-1.4734460143392158,-0.986289020078142,1,1,1,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0
0,-0.5897901055771212,1.0342984330223204,-0.2387905547908846,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0
0,0.7145638918657667,-0.6669101675419048,-0.02466810067740728,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
0,1.407501953007301,1.4816348099057775,2.20357746461289,0,0,1,1,1,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0,1,1,0,1,0,1,0
0,-0.3044626686364894,0.20614409960982355,-0.19811456783453843,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1
1,-1.2419671042985652,0.4555881759388888,-0.9428777715260328,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
0,-0.9566396673579334,-1.501716342989843,-0.9291352878634496,0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0
0,-0.9158786049378431,-0.8182395738482043,-0.8273350276663033,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1
0,1.5297851402675717,-1.4967274614632617,-0.4228251313509693,0,0,1,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0
0,-0.9566396673579334,0.11301831111363929,-0.7543211899084368,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0
0,-1.1604449794583847,-1.4867496984100992,-0.9786567578835131,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0
0,-1.2419671042985652,-0.46236602495207113,-0.9545688089917939,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,-1.2827281667186554,0.45891409695660995,-0.9741568113872578,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0,-0.5490290431570309,-1.3204536475240558,-0.8022323849568013,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,-1.0381617921981139,-1.4834237773923784,-0.931782315214188,0,1,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0
0,-1.2827281667186554,-0.7301026668786013,-0.9899286826854072,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1,-1.2827281667186554,-0.6935175356836717,-0.9894433943377718,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,-0.9566396673579334,-1.4834237773923784,-0.9328190675932271,0,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1
0,-1.201206041878475,-1.0177948349114565,-0.9473777180222881,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0,-0.9566396673579334,-0.21125898811414554,-0.7706886423605024,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1
0,-1.1196839170382944,-0.30105885559260914,-0.8763270922162192,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0,0.9591302663863083,0.7998210012729992,1.1828837181681775,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0
0,-0.5897901055771212,-0.239529316764773,-0.5709042530635244,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0.6738028294456765,1.0426132355666224,1.0727012046936932,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0
0,1.5297851402675717,0.4755437020452143,1.4336895596506374,0,1,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1
0,1.6113072651077522,1.4367348761665455,2.4351923578024968,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,1,1,0,0
1,-1.0789228546182041,0.31756245370347297,-0.817342499417266,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1,-0.6305511679972114,0.9960503413185302,-0.31890724927323233,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0
0,-0.14141841895612844,-0.6303250363469752,-0.4210383878892208,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0
0,-1.0789228546182041,1.3452720481792215,-0.768328376306094,1,0,1,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0
0,1.24445770332694,1.2554721807007578,1.7690899835504441,0,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0
0,-0.6713122304173017,0.2992698881060078,-0.4423028409401524,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,1.081413453646579,-0.1164702391091007,0.5994347729429301,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0
0,-1.201206041878475,-0.2428552377824939,-0.9376278339470685,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
0,-0.9974007297780236,-1.1840908857975,-0.908731118701508,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1,-1.0381617921981139,0.655143437002141,-0.723483321272335,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
0,1.4482630154273912,-1.505042264007564,-0.37284043154452645,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0
0,1.4482630154273912,1.5597939538222176,2.3049144950236573,0,0,1,1,1,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0
1,0.7960860167059473,1.385183100391872,1.4713435237148906,0,0,1,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,1,0,1,0
0,1.6113072651077522,1.4250941526045227,2.4851329404864275,0,1,1,1,1,0,1,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,1,1,0,0
0,-0.019135231695857704,-1.5150200270607266,-0.747152157500187,0,0,1,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1
0,1.6113072651077522,-1.4900756194278202,-0.38078151359674156,0,0,1,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0
0,-1.2827281667186554,0.16955896841489418,-0.9779950010458286,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
0,0.38847539250504476,-0.038311095192660204,0.2102555767006224,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0
0,-0.3044626686364894,-1.3337573315949391,-0.7035203233355165,1,0,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0
0,0.5107585797653155,-0.4640289854609317,0.00519919126342403,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0.429236454925135,-0.14806648877744905,0.15607975025551069,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,1,0,1,1,0,0
0,0.18467008040459354,0.47886962306293496,0.2757474450701408,0,1,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1
1,-0.5082679807369407,0.6967174497236519,-0.2467316368430997,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
0,-1.1604449794583847,-1.3437350946481017,-0.9706495001475296,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,1.24445770332694,1.5049162570298231,1.9495069560645197,0,1,1,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,0,0
0,-1.201206041878475,0.8596875795919747,-0.9040105865926912,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
0,1.3667408905872107,-1.3154647659974745,-0.2710622299086365,0,1,1,1,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,1,0,0
0,-0.1821794813762187,1.358575732250105,0.3056147370109719,1,1,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0
1,-0.9974007297780236,0.6767619236173268,-0.7019100483638172,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0,1.570546202687662,-1.3470610156658227,-0.2788930191545708,0,1,0,1,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1
0,-1.2827281667186554,-1.3503869366835435,-0.9981565260339523,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,1.6113072651077522,-1.322116608032916,-0.18922496764830882,0,0,1,1,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0
1,-0.6713122304173017,-0.34263286831412,-0.6448445503941495,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,1.3667408905872107,1.0559169196375058,1.825339314753634,0,1,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1
0,-0.8751175425177529,0.38740679507561104,-0.6391755001513181,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,0.755324954285857,0.5420621223996317,0.8115057808595852,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,1,0,0
0,-0.9974007297780236,-0.8764431916583195,-0.8629154869724782,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
0,-0.7528343552574821,0.932857841981834,-0.4188104732023494,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0
0,-1.1604449794583847,0.952813368088159,-0.849062710503614,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0
0,1.5297851402675717,0.6601323185287225,1.6342239400303245,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1
0,1.5297851402675717,0.038185088214919706,1.1491341194462634,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0
1,0.8776081415461278,1.2188870495058286,1.3616021814655295,1,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,1,0,0
0,-0.1821794813762187,0.3341920587920773,-0.09627019051487987,1,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,-0.34522373105657966,-1.466794172303774,-0.793982483047,0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1
0,1.4890240778474815,-0.11314431809137979,0.8137116369852005,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0
0,0.38847539250504476,-0.3442958288229803,0.006346236448743946,0,1,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,-1.2419671042985652,0.15791824485287084,-0.9507747364557356,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1,0.26619220524477405,1.1606834316957133,0.7717121363534852,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0
0,0.5107585797653155,1.4932755334678003,1.1531708361561392,0,1,1,1,1,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0
0,1.6113072651077522,0.5320843593464687,1.5179312050878857,0,1,1,1,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,0
0,0.22543114282468377,-1.481760816883518,-0.6810426494154965,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1
